assembly_id	qseqid	taxid	staxid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	slen	ssuperkingdom	skingdom	sphylum	ssubphylum	sclass	sorder	sfamily	sgenus	sspecies	rDNA_copynumber	superkingdom	supergroup	kingdom	phylum	class	order	family	genus	species
GCA_004802645	GCA_004802645|SRKS01000012.1/16-4197;size=1	1934353	1010633	gi|1832288657|emb|LR761623.1|	96.714	4261	49	73	1	4182	3458869	3463117	0	7009	60747861	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Poales	Poaceae	Digitaria	Digitaria exilis	18	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Amesia	Amesia nigricolor
GCA_004886185	GCA_004886185|SDHF02002611.1/15075-20871;size=2	9615	3691	gi|2511383461|emb|OX637673.1|	99.103	5799	48	4	1	5797	7492765	7486969	0	10418	48858236	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra	5	Eukaryota	Opisthokonta	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
GCA_004886185	GCA_004886185|SDHF02002611.1/3738-9537;size=1	9615	3691	gi|2511383461|emb|OX637673.1|	98.642	5818	40	38	1	5800	7492765	7486969	0	10270	48858236	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra	5	Eukaryota	Opisthokonta	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
GCA_004886185	GCA_004886185|SDHF02003437.1/4073-9872;size=1	9615	3691	gi|2511383461|emb|OX637673.1|	96.569	5830	126	72	3	5800	17961678	17955891	0	9590	48858236	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra	5	Eukaryota	Opisthokonta	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
GCA_004886185	GCA_004886185|SDHF02003616.1/8076-2170;size=1	9615	3694	gi|1878849220|gb|MT796556.1|	93.62	4953	199	98	13	4924	1	4877	0	7287	5543	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus trichocarpa	5	Eukaryota	Opisthokonta	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
GCA_004916995	GCA_004916995|SSXF01000542.1/8840-3473;size=1	34816	372794	gi|2277777971|gb|OP088637.1|	93.982	3207	106	59	2197	5368	2461	5615	0	4772	7249	Eukaryota	Metazoa	Chordata	Craniata	Actinopteri	Scombriformes	Scombrolabracidae	Scombrolabrax	Scombrolabrax heterolepis	1	Eukaryota	Opisthokonta	Metazoa	Chordata	Actinopteri	Eupercaria	Moronidae	Morone	Morone saxatilis
GCA_004917845	GCA_004917845|SPOB01000100.1/2146-7931;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.66	3427	138	27	2368	5786	1	3390	0	5273	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004917865	GCA_004917865|SPOD01000106.1/8-5782;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.826	3421	139	23	2362	5775	1	3390	0	5302	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004917895	GCA_004917895|SPOH01000108.1/5909-128;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.714	3424	140	23	2366	5782	1	3390	0	5282	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004917975	GCA_004917975|SPRM01000106.1/7544-1860;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2295	5685	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918005	GCA_004918005|SPRU01000112.1/1563-7245;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3389	0	0	2295	5683	1	3389	0	6259	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918015	GCA_004918015|SPOC01000104.1/7805-2024;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.714	3424	140	23	2366	5782	1	3390	0	5282	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918025	GCA_004918025|SPRV01000114.1/1486-7169;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2294	5684	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918075	GCA_004918075|SPRL01000096.1/7511-1831;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2291	5681	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918305	GCA_004918305|SPOM01000090.1/2148-7923;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.826	3421	139	23	2363	5776	1	3390	0	5302	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918315	GCA_004918315|SPNX01000101.1/7803-2028;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.797	3421	140	22	2363	5776	1	3390	0	5297	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918335	GCA_004918335|SPNZ01000267.1/8-5782;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.685	3424	141	23	2359	5775	1	3390	0	5276	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918345	GCA_004918345|SPOA01000101.1/2146-7931;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.66	3427	138	27	2368	5786	1	3390	0	5273	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918405	GCA_004918405|SPOO01000090.1/2148-7923;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.826	3421	139	23	2363	5776	1	3390	0	5302	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918415	GCA_004918415|SPOL01000107.1/5872-97;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.826	3421	139	23	2363	5776	1	3390	0	5302	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918445	GCA_004918445|SPOG01000103.1/7805-2024;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.714	3424	140	23	2366	5782	1	3390	0	5282	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918455	GCA_004918455|SPOF01000099.1/2148-7929;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.714	3424	140	23	2366	5782	1	3390	0	5282	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918485	GCA_004918485|SPRQ01000100.1/1316-6998;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2293	5683	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918525	GCA_004918525|SPRF01000116.1/7541-1860;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2292	5682	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918625	GCA_004918625|SPOK01000105.1/1013-6788;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.826	3421	139	23	2363	5776	1	3390	0	5302	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918635	GCA_004918635|SPRD01000105.1/7552-1867;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2296	5686	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918645	GCA_004918645|SPRE01000112.1/5721-36;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2296	5686	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918655	GCA_004918655|SPOP01000090.1/2148-7923;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.826	3421	139	23	2363	5776	1	3390	0	5302	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918665	GCA_004918665|SPRB01000118.1/760-6441;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2292	5682	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918725	GCA_004918725|SPRT01000131.1/188-5869;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2292	5682	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918735	GCA_004918735|SPON01000090.1/2148-7923;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.826	3421	139	23	2363	5776	1	3390	0	5302	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918745	GCA_004918745|SPOJ01000101.1/2115-7890;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.826	3421	139	23	2363	5776	1	3390	0	5302	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918755	GCA_004918755|SPOI01000295.1/1709-7491;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.797	3421	140	23	2370	5783	1	3390	0	5297	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918795	GCA_004918795|SPRH01000109.1/7550-1868;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2293	5683	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918835	GCA_004918835|SPRW01000102.1/1335-7018;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2294	5684	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918885	GCA_004918885|SPNY01000089.1/2148-7923;size=1	245174	121845	gi|1494774796|ref|XR_003394590.1|	94.826	3421	139	23	2363	5776	1	3390	0	5302	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia ichthyophaga
GCA_004918905	GCA_004918905|SPRC01000101.1/7548-1867;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2292	5682	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918915	GCA_004918915|SPRN01000115.1/7542-1860;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2293	5683	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918925	GCA_004918925|SPRP01000099.1/1564-7247;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2294	5684	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918985	GCA_004918985|SPRS01000105.1/7552-1867;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2296	5686	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004918995	GCA_004918995|SPRY01000116.1/1358-7039;size=1	1708541	121845	gi|1494774796|ref|XR_003394590.1|	100	3391	0	0	2292	5682	1	3391	0	6263	3396	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola
GCA_004919615	GCA_004919615|SMUP01000020.1/11854-6411;size=1	40302	4959	gi|2438930075|gb|CP045117.1|	91.717	3296	79	102	1458	4577	1441949	1438672	0	4396	2201303	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces hansenii	2	Eukaryota	Opisthokonta	Fungi	Fungi i.s.	Microsporidia	Apansporoblastina	Nosematidae	Nosema	Nosema ceranae
GCA_004919615	GCA_004919615|SMUP01000020.1/19812-15211;size=1	40302	4959	gi|2438930075|gb|CP045117.1|	95.157	2292	28	47	2392	4601	1440967	1438677	0	3541	2201303	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces hansenii	2	Eukaryota	Opisthokonta	Fungi	Fungi i.s.	Microsporidia	Apansporoblastina	Nosematidae	Nosema	Nosema ceranae
GCA_004919715	GCA_004919715|SWDC01000071.1/11152-16962;size=25	263965	39353	gi|833203951|gb|KP718625.1|	95.577	5856	186	54	2	5810	643	6472	0	9313	6484	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Lamiales	Paulowniaceae	Paulownia	Paulownia tomentosa	27	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Linderniaceae	Lindernia	Lindernia brevidens
GCA_004919715	GCA_004919715|SWDC01000141.1/299206-295073;size=1	263965	39353	gi|833203951|gb|KP718625.1|	90.918	3171	188	62	1	3100	1963	5104	0	4170	6484	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Lamiales	Paulowniaceae	Paulownia	Paulownia tomentosa	27	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Linderniaceae	Lindernia	Lindernia brevidens
GCA_004919715	GCA_004919715|SWDC01000156.1/9960599-9954829;size=1	263965	3061235	gi|2545945098|gb|OR271683.1|	90.952	3802	281	42	2013	5770	2480	6262	0	5057	6269	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Lamiales	Lamiaceae	Callicarpa	Callicarpa sp. XL-2023a	27	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Linderniaceae	Lindernia	Lindernia brevidens
GCA_004919885	GCA_004919885|SRHL01000186.1/2362-8204;size=1	331638	559295	gi|238941852|emb|CU928180.1|	95.16	3409	139	20	2448	5843	1132415	1129020	0	5358	1423902	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea thermotolerans	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora occidentalis
GCA_004919895	GCA_004919895|SRHM01000459.1/1539-7378;size=1	331639	559295	gi|238941852|emb|CU928180.1|	95.131	3409	140	20	2445	5840	1132415	1129020	0	5352	1423902	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea thermotolerans	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora occidentalis
GCA_004919945	GCA_004919945|SRHP01000476.1/6769-933;size=1	56409	559295	gi|238941852|emb|CU928180.1|	94.903	3414	151	20	2434	5837	1132419	1129019	0	5319	1423902	Eukaryota	Fungi	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea thermotolerans	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora vineae
GCA_004959885	GCA_004959885|PZKA01000715.1/5779-5;size=1	2138086	4841	gi|6706299|emb|AJ271061.1|	93.76	5801	300	56	1	5775	588	6352	0	8650	6510	Eukaryota	Fungi	Mucoromycota	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor racemosus	1	Eukaryota	Opisthokonta	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium sp. W3 MMC-2018
GCA_005019695	GCA_005019695|RXID01003006.1/6938-2082;size=1	459581	292683	gi|1584765802|gb|MK581025.1|	90.546	3533	197	82	1335	4844	2695	6113	0	4547	6113	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Arecales	Arecaceae	Brahea	Brahea dulcis	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
GCA_005019695	GCA_005019695|RXID01004210.1/1-5167;size=1	459581	292683	gi|1584765802|gb|MK581025.1|	90.429	3521	195	117	1674	5154	2695	6113	0	4505	6113	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Arecales	Arecaceae	Brahea	Brahea dulcis	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
GCA_005019695	GCA_005019695|RXID01012549.1/5459-11476;size=1	459581	292683	gi|1584765808|gb|MK581031.1|	93.27	3447	172	54	2589	6004	2707	6124	0	5025	6124	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Arecales	Arecaceae	Brahea	Brahea dulcis	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
GCA_005019695	GCA_005019695|RXID01014447.1/578180-584033;size=1	459581	214687	gi|2515275824|gb|CP126379.1|	78.746	2663	526	33	3201	5843	5325051	5327693	0	1746	42012631	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Zingiberales	Musaceae	Musa	Musa acuminata	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
GCA_005019695	GCA_005019695|RXID01014611.1/92541-87831;size=1	459581	214687	gi|2515275824|gb|CP126379.1|	84.248	1822	267	11	1	1809	5463775	5465589	0	1757	42012631	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Zingiberales	Musaceae	Musa	Musa acuminata	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
GCA_005019695	GCA_005019695|RXID01017645.1/7839-13868;size=1	459581	2544924	gi|1584765810|gb|MK581033.1|	91.712	3475	184	87	2588	6016	2713	6129	0	4726	6129	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Arecales	Arecaceae	Brahea	Brahea salvadorensis	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
GCA_005019695	GCA_005019695|RXID01017814.1/1580-7650;size=1	459581	292683	gi|1584765802|gb|MK581025.1|	92.052	3485	189	64	2595	6057	2695	6113	0	4820	6113	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Arecales	Arecaceae	Brahea	Brahea dulcis	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
GCA_005019695	GCA_005019695|RXID01017887.1/3687-9712;size=1	459581	292683	gi|1584765802|gb|MK581025.1|	92.148	3464	187	72	2589	6012	2695	6113	0	4811	6113	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Arecales	Arecaceae	Brahea	Brahea dulcis	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
GCA_005019695	GCA_005019695|RXID01017915.1/11389-5362;size=1	459581	2544924	gi|1584765810|gb|MK581033.1|	92.948	3446	174	62	2605	6014	2717	6129	0	4953	6129	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Arecales	Arecaceae	Brahea	Brahea salvadorensis	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
GCA_005019695	GCA_005019695|RXID01017943.1/9611-3521;size=1	459581	2544924	gi|1584765810|gb|MK581033.1|	91.319	3525	197	87	2580	6077	2687	6129	0	4713	6129	Eukaryota	Viridiplantae	Streptophyta	Streptophytina	Magnoliopsida	Arecales	Arecaceae	Brahea	Brahea salvadorensis	29	Eukaryota	Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Trichopus	Trichopus zeylanicus
